taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
3041022	Armoracia rusticana P.Gaertn., B.Mey. & Scherb.	3041022	Armoracia rusticana P.Gaertn., B.Mey. & Scherb.	123	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Armoracia	3041017	Armoracia rusticana	3041022	LC
3085433	Cerastium arvense L.	3085433	Cerastium arvense L.	18	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Cerastium	2873815	Cerastium arvense	3085433	LC
3114229	Rudbeckia laciniata L.	3114229	Rudbeckia laciniata L.	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Rudbeckia	3114220	Rudbeckia laciniata	3114229	NE
4485944	Neottiglossa leporina (Herrich-Schäffer, 1830)	4485944	Neottiglossa leporina (Herrich-Schäffer, 1830)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pentatomidae	9650	Neottiglossa	2078911	Neottiglossa leporina	4485944	NE
5149315	Eustroma reticulata (Denis & Schiffermüller), 1775	5149315	Eustroma reticulata (Denis & Schiffermüller), 1775	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Eustroma	1986953	Eustroma reticulata	5149315	NE
5367246	Argentina anserina (L.) Rydb.	5367246	Argentina anserina (L.) Rydb.	147	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Argentina	3026341	Argentina anserina	5367246	LC
5714690	Plebejus idas (Linnaeus, 1761)	1926861	Lycaeides idas (Linnaeus, 1761)	10	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Lycaeides	1926818	Lycaeides idas	1926861	NE
5758791	Eurygaster austriaca (Schrank, 1776)	5758791	Eurygaster austriaca (Schrank, 1776)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Scutelleridae	4327	Eurygaster	2079334	Eurygaster austriaca	5758791	NE
7493236	Mesites pallidipennis E.Perris, 1856	7493236	Mesites pallidipennis E.Perris, 1856	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Mesites	1243662	Mesites pallidipennis	7493236	NE
7788295	Haematopus ostralegus Linnaeus, 1758	7788295	Haematopus ostralegus Linnaeus, 1758	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Haematopodidae	4287243	Haematopus	2480260	Haematopus ostralegus	7788295	NT
8170685	Rhingia rostrata (Linnaeus, 1758)	8170685	Rhingia rostrata (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Rhingia	1537399	Rhingia rostrata	8170685	NE
8298325	Planorbis planorbis (Linnaeus, 1758)	8298325	Planorbis planorbis (Linnaeus, 1758)	14	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Planorbidae	2851	Planorbis	5189719	Planorbis planorbis	8298325	LC
8467408	Sabulina pseudohybrida (Klokov) Mosyakin & Fedor.	9378273	Sabulina tenuifolia subsp. hybrida (Vill.) Dillenb.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Sabulina	3085409	Sabulina tenuifolia	5586962	NE
9695352	Adelphocoris lineolatus (Goeze, 1778)	9695352	Adelphocoris lineolatus (Goeze, 1778)	14	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Miridae	4319	Adelphocoris	2009419	Adelphocoris lineolatus	9695352	NE
10107295	Aelurillus v-insignitus (Clerck, 1757)	10107295	Aelurillus v-insignitus (Clerck, 1757)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Aelurillus	2168651	Aelurillus v-insignitus	10107295	NE
1288021	Xorides praecatorius (Fabricius, 1793)	1288021	Xorides praecatorius (Fabricius, 1793)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Xorides	1287853	Xorides praecatorius	1288021	NE
1425146	Brachytron pratense Müller, 1764	1425146	Brachytron pratense Müller, 1764	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Aeshnidae	4209	Brachytron	6757466	Brachytron pratense	1425146	LC
1471496	Senometopia pollinosa (Mesnil, 1941)	1471499	Carcelia pollinosa Mesnil, 1941	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tachinidae	6918	Carcelia	1469821	Carcelia pollinosa	1471499	NE
1540818	Eupeodes bucculatus (Rondani, 1857)	1540818	Eupeodes bucculatus (Rondani, 1857)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Eupeodes	1540675	Eupeodes bucculatus	1540818	NE
2139668	Agelenopsis potteri (Blackwall, 1846)	2139668	Agelenopsis potteri (Blackwall, 1846)	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Agelenidae	7353	Agelenopsis	2139659	Agelenopsis potteri	2139668	NE
2440958	Cervus elaphus Linnaeus, 1758	2440958	Cervus elaphus Linnaeus, 1758	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Cervus	2440948	Cervus elaphus	2440958	LC
2609402	Physconia Poelt, 1965	2609402	Physconia Poelt, 1965	1	GENUS	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Caliciales	10861608	Physciaceae	8369	Physconia	2609402			NE
2706026	Miscanthus sinensis Andersson	2706026	Miscanthus sinensis Andersson	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Miscanthus	2706020	Miscanthus sinensis	2706026	NE
2716707	Cyperus pannonicus Jacq.	2716707	Cyperus pannonicus Jacq.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cyperus	2713455	Cyperus pannonicus	2716707	NE
2747704	Crocus angustifolius Weston	2747704	Crocus angustifolius Weston	100	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Iridaceae	7698	Crocus	2747303	Crocus angustifolius	2747704	NE
2773281	Ornithogalum nutans L.	2773281	Ornithogalum nutans L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Ornithogalum	9606396	Ornithogalum nutans	2773281	NE
2812392	Neotinea tridentata (Scop.) R.M.Bateman, Pridgeon & M.W.Chase	2812392	Neotinea tridentata (Scop.) R.M.Bateman, Pridgeon & M.W.Chase	48	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Neotinea	2812374	Neotinea tridentata	2812392	NE
3052450	Arabidopsis halleri (L.) O'Kane & Al-Shehbaz	3052450	Arabidopsis halleri (L.) O'Kane & Al-Shehbaz	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Arabidopsis	3052435	Arabidopsis halleri	3052450	NE
4063280	Cynoglossum montanum L.	4063280	Cynoglossum montanum L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Cynoglossum	2925812	Cynoglossum montanum	4063280	NE
4211614	Carduus pycnocephalus subsp. cinereus (M.Bieb.) Davis	4211614	Carduus pycnocephalus subsp. cinereus (M.Bieb.) Davis	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Carduus	3114511	Carduus pycnocephalus	3114667	
4409628	Gobio gobio (Linnaeus, 1758)	4409628	Gobio gobio (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Gobio	3241110	Gobio gobio	4409628	LC
4496851	Neuroterus anthracinus (Curtis, 1838)	4496851	Neuroterus anthracinus (Curtis, 1838)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Neuroterus	1309690	Neuroterus anthracinus	4496851	NE
5301162	Potamogeton crispus L.	5301162	Potamogeton crispus L.	42	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Potamogetonaceae	6721	Potamogeton	2756560	Potamogeton crispus	5301162	LC
5352433	Anthyllis vulneraria subsp. boissieri (Sagorski) Bornm.	5352433	Anthyllis vulneraria subsp. boissieri (Sagorski) Bornm.	11	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Anthyllis	2952416	Anthyllis vulneraria	5352367	
5356345	Laburnum anagyroides Medik.	5356345	Laburnum anagyroides Medik.	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Laburnum	3234737	Laburnum anagyroides	5356345	LC
6364841	Melandrium album (Mill.) Garcke	5586736	Silene latifolia subsp. alba (Mill.) Greuter & Burdet	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897	Silene latifolia	5384805	NE
7278191	Ranunculus oxyspermus Willd.	7278191	Ranunculus oxyspermus Willd.	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ranunculus	3033294	Ranunculus oxyspermus	7278191	NE
7460783	Thesium ramosum Hayne	7460783	Thesium ramosum Hayne	63	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Santalales	934	Thesiaceae	4935842	Thesium	2889786	Thesium ramosum	7460783	NE
7643091	Eoferreola erythraea (Pallas, 1773)	7643091	Eoferreola erythraea (Pallas, 1773)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Pompilidae	7913	Eoferreola	4404860	Eoferreola erythraea	7643091	NE
8176367	Consolida regalis Gray	10763835	Delphinium consolida subsp. consolida	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Delphinium	3033687	Delphinium consolida	3033836	NE
8288930	Pilosella piloselloides (Vill.) Soják	8288930	Pilosella piloselloides (Vill.) Soják	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Pilosella	8179194	Pilosella piloselloides	8288930	NE
8373355	Artemisia annua L.	8373355	Artemisia annua L.	43	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Artemisia	3120641	Artemisia annua	8373355	NE
8391987	Xylotrechus arvicola (Olivier, 1795)	8391987	Xylotrechus arvicola (Olivier, 1795)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Xylotrechus	1107210	Xylotrechus arvicola	8391987	NE
2497	Lamiaceae	2497	Lamiaceae	2	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497					NE
1713668	Acrida ungarica (Herbst, 1786)	1713668	Acrida ungarica (Herbst, 1786)	23	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Acrididae	9394	Acrida	1713619	Acrida ungarica	1713668	LC
2178891	Oxyopes lineatus Latreille, 1806	2178891	Oxyopes lineatus Latreille, 1806	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oxyopidae	5636	Oxyopes	2178655	Oxyopes lineatus	2178891	NE
2473663	Tetrastes bonasia (Linnaeus, 1758)	2473663	Tetrastes bonasia (Linnaeus, 1758)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Tetrastes	2473658	Tetrastes bonasia	2473663	NE
2480685	Hieraaetus pennatus (Gmelin, 1788)	2480685	Hieraaetus pennatus (Gmelin, 1788)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Hieraaetus	2480683	Hieraaetus pennatus	2480685	LC
2543824	Bjerkandera adusta (Willd.) P.Karst.	2543824	Bjerkandera adusta (Willd.) P.Karst.	22	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Polyporales	1145	Meruliaceae	3287	Bjerkandera	2541138	Bjerkandera adusta	2543824	NE
2772094	Muscari botryoides (L.) Mill.	2772094	Muscari botryoides (L.) Mill.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Muscari	2772004	Muscari botryoides	2772094	NE
2773080	Ornithogalum fimbriatum Willd.	2773080	Ornithogalum fimbriatum Willd.	54	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Ornithogalum	9606396	Ornithogalum fimbriatum	2773080	NE
2975257	Vicia hybrida L.	2975257	Vicia hybrida L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia hybrida	2975257	LC
3033483	Ranunculus sardous Crantz	3033483	Ranunculus sardous Crantz	15	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ranunculus	3033294	Ranunculus sardous	3033483	NE
3048411	Erysimum cuspidatum (M.Bieb.) DC.	3048411	Erysimum cuspidatum (M.Bieb.) DC.	98	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Erysimum	3048056	Erysimum cuspidatum	3048411	NE
3066482	Euphorbia peplis L.	3066482	Euphorbia peplis L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	11397237	Euphorbia peplis	3066482	NE
3146791	Erigeron canadensis L.	3146791	Erigeron canadensis L.	288	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Erigeron	3146588	Erigeron canadensis	3146791	NE
4302259	Hydria undulata (Linnaeus, 1758)	1977003	Rheumaptera undulata (Linnaeus, 1758)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Rheumaptera	1976949	Rheumaptera undulata	1977003	NE
4458711	Mycetophagus piceus (Fabricius, 1777)	4458711	Mycetophagus piceus (Fabricius, 1777)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Mycetophagidae	7839	Mycetophagus	1045091	Mycetophagus piceus	4458711	NE
4488827	Deraeocoris trifasciatus (Linnaeus, 1767)	4488827	Deraeocoris trifasciatus (Linnaeus, 1767)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Miridae	4319	Deraeocoris	2009433	Deraeocoris trifasciatus	4488827	NE
4494169	Hedychrum rutilans Dahlbom, 1854	4494169	Hedychrum rutilans Dahlbom, 1854	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Chrysididae	7903	Hedychrum	4494164	Hedychrum rutilans	4494169	NE
4516695	Cheilosia albitarsis (Meigen, 1822)	1540627	Cheilosia bardus (Harris, 1780)	4	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Cheilosia	1539835	Cheilosia bardus	1540627	NE
4532153	Dolicharthria stigmosalis (Herrich-Schaffer, 1848)	5771880	Stenia stigmosalis Herrich-Schäffer, 1848	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Stenia	9078027	Stenia stigmosalis	5771880	NE
5146961	Idaea biselata (Hufnagel, 1767)	5146961	Idaea biselata (Hufnagel, 1767)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Idaea	1973909	Idaea biselata	5146961	NE
5283402	Abietinella abietina Fleischer, 1923	5283402	Abietinella abietina Fleischer, 1923	17	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Thuidiaceae	4659	Abietinella	8179085	Abietinella abietina	5283402	NE
5359477	Trifolium campestre Schreb.	5359477	Trifolium campestre Schreb.	54	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Trifolium	2973363	Trifolium campestre	5359477	NE
5372800	Salix purpurea L.	5372800	Salix purpurea L.	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Salix	3039576	Salix purpurea	5372800	LC
5616602	Actaea europaea (Schipcz.) J.Compton	5616602	Actaea europaea (Schipcz.) J.Compton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Actaea	3032252	Actaea europaea	5616602	NE
5742390	Scolopendra cingulata Latreille, 1829	5742390	Scolopendra cingulata Latreille, 1829	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Chilopoda	360	Scolopendromorpha	1252	Scolopendridae	4084	Scolopendra	2231802	Scolopendra cingulata	5742390	NE
5789279	Sternula albifrons (Pallas, 1764)	5789279	Sternula albifrons (Pallas, 1764)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Sternula	4849628	Sternula albifrons	5789279	LC
6159223	Lacerta agilis Linnaeus, 1758	6159223	Lacerta agilis Linnaeus, 1758	281	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Lacertidae	5201	Lacerta	2469780	Lacerta agilis	6159223	LC
7276750	Ranunculus cassubicus L.	7276750	Ranunculus cassubicus L.	22	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ranunculus	3033294	Ranunculus cassubicus	7276750	NE
7707374	Viola elatior Fr.	7707374	Viola elatior Fr.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola elatior	7707374	NE
7871150	Amblystegium serpens (I.Hagen) Gams, 1957	7871150	Amblystegium serpens (I.Hagen) Gams, 1957	5	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Amblystegiaceae	4650	Amblystegium	2681234	Amblystegium serpens	7871150	NE
8358048	Potentilla recta subsp. obscura (Willd.) Arcang.	8358048	Potentilla recta subsp. obscura (Willd.) Arcang.	8	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla recta	5367294	
8405500	Chara vulgaris L.	8405500	Chara vulgaris L.	5	SPECIES	ACCEPTED	Plantae	6	Charophyta	7819616	Charophyceae	328	Charales	626	Characeae	8782	Chara	2637982	Chara vulgaris	8405500	NE
1353395	Halictus scabiosae (Rossi, 1790)	1353395	Halictus scabiosae (Rossi, 1790)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Halictus	1347978	Halictus scabiosae	1353395	NE
1362207	Brachymeria tibialis Steffan, 1958	1362207	Brachymeria tibialis Steffan, 1958	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Chalcididae	9439	Brachymeria	1363287	Brachymeria tibialis	1362207	NE
1427915	Libellula quadrimaculata Linnaeus, 1758	1427915	Libellula quadrimaculata Linnaeus, 1758	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Libellula	1427882	Libellula quadrimaculata	1427915	LC
1744810	Pammene regiana (Zeller, 1849)	1744810	Pammene regiana (Zeller, 1849)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Pammene	1744761	Pammene regiana	1744810	NE
1956524	Melanthia procellata (Denis & Schiffermüller), 1775	1956524	Melanthia procellata (Denis & Schiffermüller), 1775	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Melanthia	1956522	Melanthia procellata	1956524	NE
2020976	Nabis Latreille, 1802	2020976	Nabis Latreille, 1802	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Nabidae	7891	Nabis	2020976			
2440954	Cervus nippon Temminck, 1838	2440954	Cervus nippon Temminck, 1838	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Cervus	2440948	Cervus nippon	2440954	LC
2705286	Avena sterilis L.	2705286	Avena sterilis L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Avena	2705282	Avena sterilis	2705286	LC
2888942	Rumex L.	2888942	Rumex L.	3	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942			NE
2888960	Rumex sanguineus L.	2888960	Rumex sanguineus L.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942	Rumex sanguineus	2888960	NE
3029627	Sanguisorba officinalis L.	3029627	Sanguisorba officinalis L.	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Sanguisorba	3029383	Sanguisorba officinalis	3029627	LC
3049685	Draba nemorosa L.	3049685	Draba nemorosa L.	17	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Draba	3049396	Draba nemorosa	3049685	NE
3063016	Mercurialis perennis L.	3063016	Mercurialis perennis L.	89	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Mercurialis	3062956	Mercurialis perennis	3063016	NE
3133692	Homogyne alpina (L.) Cass.	3133692	Homogyne alpina (L.) Cass.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Homogyne	3133688	Homogyne alpina	3133692	NE
4492217	Tremex magus (Fabricius, 1787)	4492217	Tremex magus (Fabricius, 1787)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Siricidae	7915	Tremex	1358460	Tremex magus	4492217	NE
4497226	Andricus infectorius (Hartig, 1843)	4497226	Andricus infectorius (Hartig, 1843)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Andricus	1309591	Andricus infectorius	4497226	NE
5021463	Hylobius transversovittatus (J.A.E.Goeze, 1777)	5021463	Hylobius transversovittatus (J.A.E.Goeze, 1777)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Hylobius	1237612	Hylobius transversovittatus	5021463	NE
5035204	Solenopsis fugax (Latreille, 1798)	5035204	Solenopsis fugax (Latreille, 1798)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis fugax	5035204	NE
5147478	Idaea rusticata (Denis & Schiffermüller), 1775	5147478	Idaea rusticata (Denis & Schiffermüller), 1775	25	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Idaea	1973909	Idaea rusticata	5147478	NE
5239473	Mutinus caninus (Huds.) Fr.	5239473	Mutinus caninus (Huds.) Fr.	2	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Phallales	532	Phallaceae	3292	Mutinus	2523984	Mutinus caninus	5239473	NE
5290097	Alopecurus myosuroides Huds.	5290097	Alopecurus myosuroides Huds.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Alopecurus	2705236	Alopecurus myosuroides	5290097	NE
5384782	Silene csereii Baumg.	5384782	Silene csereii Baumg.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897	Silene csereii	5384782	NE
5412014	Campanula trachelium L.	5412014	Campanula trachelium L.	69	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Campanulaceae	8801	Campanula	3161935	Campanula trachelium	5412014	NE
5743112	Dorcus parallelipipedus (Linnaeus, 1758)	5743112	Dorcus parallelipipedus (Linnaeus, 1758)	192	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Lucanidae	3263244	Dorcus	3263253	Dorcus parallelipipedus	5743112	NE
